Pattern,Problem,Source,Path,Last Reviewed (YYYY-MM-DD),Confidence (1-5),Notes
Sorting,Bubble Sort,Sorting,src/main/java/Sorting/BubbleSort.java,,,
Sorting,Bubble Sort,Sorting,src/main/java/Sorting/Practice_2022/BubbleSort.java,,,
Sorting,Bubble Sort,Session,src/main/java/Session/May2024/StriversA2ZSheet/Step2_SortingTechniques/P2_BubbleSort.java,,,
Sorting,Bucket Sort,Sorting,src/main/java/Sorting/BucketSort.java,,,
Sorting,Counting Sort,Sorting,src/main/java/Sorting/CountingSort.java,,,
Sorting,Counting Sort,Sorting,src/main/java/Sorting/Practice_2022/CountingSort.java,,,
Sorting,Insertion  Sort,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S2_Sorting/P3_Insertion_Sort.java,,,
Sorting,Insertion Sort,Leetcode,src/main/java/Leetcode/Sorting/InsertionSort.java,,,
Sorting,Insertion Sort,TechboostJune2020,src/main/java/TechboostJune2020/Sorting/InsertionSort.java,,,
Sorting,Insertion Sort,Sorting,src/main/java/Sorting/InsertionSort.java,,,
Sorting,Insertion Sort,Sorting,src/main/java/Sorting/Practice_2022/InsertionSort.java,,,
Sorting,Insertion Sort,Session,src/main/java/Session/May2024/StriversA2ZSheet/Step2_SortingTechniques/P3_InsertionSort.java,,,
Sorting,Merge  Sort,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S2_Sorting/P4_Merge_Sort.java,,,
Sorting,Merge Sort,TechboostJune2020,src/main/java/TechboostJune2020/Sorting/MergeSort.java,,,
Sorting,Merge Sort,Sorting,src/main/java/Sorting/MergeSort.java,,,
Sorting,Merge Sort,Sorting,src/main/java/Sorting/Practice_2022/MergeSort.java,,,
Sorting,Quick Sort,TechboostJune2020,src/main/java/TechboostJune2020/Sorting/QuickSort.java,,,
Sorting,Quick Sort,Sorting,src/main/java/Sorting/QuickSort.java,,,
Sorting,Quick Sort,Sorting,src/main/java/Sorting/Practice_2022/QuickSort.java,,,
Sorting,Quick Sort,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S2_Sorting/P4_QuickSort.java,,,
Sorting,Radix Sort,Sorting,src/main/java/Sorting/RadixSort.java,,,
Sorting,Selection  Sort,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S2_Sorting/P1_Selection_Sort.java,,,
Sorting,Selection Sort,Practice2025,src/main/java/Practice2025/TakeUForward/Sorting/P1_SelectionSort.java,,,
Sorting,Selection Sort,Leetcode,src/main/java/Leetcode/Sorting/SelectionSort.java,,,
Sorting,Selection Sort,TechboostJune2020,src/main/java/TechboostJune2020/Sorting/SelectionSort.java,,,
Sorting,Selection Sort,Sorting,src/main/java/Sorting/SelectionSort.java,,,
Sorting,Selection Sort,Sorting,src/main/java/Sorting/Practice_2022/SelectionSort.java,,,
Sorting,Selection Sort,Session,src/main/java/Session/May2024/StriversA2ZSheet/Step2_SortingTechniques/P1_SelectionSort.java,,,
Sorting,Shell Sort,Sorting,src/main/java/Sorting/ShellSort.java,,,
Sorting,Sorting Algos,TechBoost_Old,src/main/java/TechBoost_Old/SortingAlgos.java,,,
Sorting,Utility,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S2_Sorting/Utility.java,,,
Sorting,Utils,Session,src/main/java/Session/May2024/StriversA2ZSheet/Step2_SortingTechniques/Utils.java,,,
Sorting,who Wins,Sorting,src/main/java/Sorting/whoWins.java,,,
String / String Algorithms,Brute Force,StringAlgorithm,src/main/java/StringAlgorithm/BruteForce.java,,,
String / String Algorithms,Class5  String,getSDEReady,src/main/java/getSDEReady/String/Class5_String.java,,,
String / String Algorithms,Finite Automata,StringAlgorithm,src/main/java/StringAlgorithm/FiniteAutomata.java,,,
String / String Algorithms,Finite Automata  Improved,StringAlgorithm,src/main/java/StringAlgorithm/FiniteAutomata_Improved.java,,,
String / String Algorithms,Jewels And Stones,String,src/main/java/String/JewelsAndStones.java,,,
String / String Algorithms,KMP Algo,StringAlgorithm,src/main/java/StringAlgorithm/KMPAlgo.java,,,
String / String Algorithms,Longest  Repeating  Char  Replacement,TakeUForward,src/main/java/TakeUForward/Blind75/String/P2_Longest_Repeating_Char_Replacement.java,,,
String / String Algorithms,Longest  Substring  Without  Char  Replacement,TakeUForward,src/main/java/TakeUForward/Blind75/String/P1_Longest_Substring_Without_Char_Replacement.java,,,
String / String Algorithms,Remove Vowels,String,src/main/java/String/RemoveVowels.java,,,
String / String Algorithms,Replace String  Prob,CrackingCoding,src/main/java/CrackingCoding/Array/Jan_2018/ReplaceString_Prob.java,,,
String / String Algorithms,Robin Karp,StringAlgorithm,src/main/java/StringAlgorithm/RobinKarp.java,,,
String / String Algorithms,test,getSDEReady,src/main/java/getSDEReady/String/test.java,,,
Trie,Complete  String,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S17_Tries/P3_Complete_String.java,,,
Trie,Count  Distinct  Substrings,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S17_Tries/P4_Count_Distinct_Substrings.java,,,
Trie,Ternary Search Tree,Trie,src/main/java/Trie/TernarySearchTree.java,,,
Trie,Trie,Trie,src/main/java/Trie/Trie.java,,,
Trie,Trie,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S17_Tries/P1_Trie.java,,,
Trie,Trie,TakeUForward,src/main/java/TakeUForward/Blind75/Tree/P12_Trie.java,,,
Trie,Trie  Prac,Trie,src/main/java/Trie/Trie_Prac.java,,,
Trie,Trie II,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S17_Tries/P2_Trie_II.java,,,
Two Pointers,Are Sentence Similar,Session,src/main/java/Session/May2024/TwoPointer/P2_AreSentenceSimilar.java,,,
Two Pointers,Container Most Water,Array,src/main/java/Array/Practice_2022/TwoPointers/P5_ContainerMostWater.java,,,
Two Pointers,Container With Most Water,Practice2025,src/main/java/Practice2025/Neetcode/TwoPointers/P4_ContainerWithMostWater.java,,,
Two Pointers,Container With Most Water,Session,src/main/java/Session/May2024/TwoPointer/P3_ContainerWithMostWater.java,,,
Two Pointers,Grokking1  Pair With Target Sum,TwoPointers,src/main/java/TwoPointers/Grokking1_PairWithTargetSum.java,,,
Two Pointers,Grokking2  Remove All Duplicates,TwoPointers,src/main/java/TwoPointers/Grokking2_RemoveAllDuplicates.java,,,
Two Pointers,Grokking3  Squaring Sorted Array,TwoPointers,src/main/java/TwoPointers/Grokking3_SquaringSortedArray.java,,,
Two Pointers,Grokking4  Triplet Sum To Zero,TwoPointers,src/main/java/TwoPointers/Grokking4_TripletSumToZero.java,,,
Two Pointers,Product Array Self,Array,src/main/java/Array/Practice_2022/TwoPointers/P6_ProductArraySelf.java,,,
Two Pointers,Remove Duplicates,Array,src/main/java/Array/Practice_2022/TwoPointers/P1_RemoveDuplicates.java,,,
Two Pointers,Reverse Words In String,Array,src/main/java/Array/Practice_2022/TwoPointers/P2_ReverseWordsInString.java,,,
Two Pointers,Rotate Array ByK Steps,Array,src/main/java/Array/Practice_2022/TwoPointers/P3_RotateArrayByKSteps.java,,,
Two Pointers,Squares Of Sorted Array,Session,src/main/java/Session/May2024/TwoPointer/P1_SquaresOfSortedArray.java,,,
Two Pointers,Three Sum,Array,src/main/java/Array/Practice_2022/TwoPointers/ThreeSum.java,,,
Two Pointers,Three Sum,Practice2025,src/main/java/Practice2025/Neetcode/TwoPointers/P3_ThreeSum.java,,,
Two Pointers,Trapping Rain Water,Array,src/main/java/Array/Practice_2022/TwoPointers/P7_TrappingRainWater.java,,,
Two Pointers,Trial,Session,src/main/java/Session/May2024/TwoPointer/Trial.java,,,
Two Pointers,Two Integer SumII,Practice2025,src/main/java/Practice2025/Neetcode/TwoPointers/P2_TwoIntegerSumII.java,,,
Two Pointers,Two Sum,Array,src/main/java/Array/Practice_2022/TwoPointers/TwoSum.java,,,
Two Pointers,Two SumII,Session,src/main/java/Session/Jan2025/ImpDSAPatterns/S1_TwoPointers/P1_TwoSumII.java,,,
Two Pointers,Valid Palindrome,Array,src/main/java/Array/Practice_2022/TwoPointers/P4_ValidPalindrome.java,,,
Two Pointers,Valid Palindrome,Practice2025,src/main/java/Practice2025/Neetcode/TwoPointers/P1_ValidPalindrome.java,,,
Uncategorized,Add  Big  Number,CompanyWise,src/main/java/CompanyWise/Foray/Add_Big_Number.java,,,
Uncategorized,adhoc1,Spoj,src/main/java/Spoj/adhoc1.java,,,
Uncategorized,All  Nodes  Distance K BT,CompanyWise,src/main/java/CompanyWise/MMT/P4_All_Nodes_Distance_K_BT.java,,,
Uncategorized,Anagram,Practice75Problems,src/main/java/Practice75Problems/P7_Anagram.java,,,
Uncategorized,Anagram,Session,src/main/java/Session/Blind75/P2_Anagram.java,,,
Uncategorized,Basics,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S8_Bit_Manipulation/Basics.java,,,
Uncategorized,BT  Largest BST prob,TechBoost_Old,src/main/java/TechBoost_Old/BT_Largest_BST_prob.java,,,
Uncategorized,BT  Sum  Prob,TechBoost_Old,src/main/java/TechBoost_Old/BT_Sum_Prob.java,,,
Uncategorized,BT isBST prob,TechBoost_Old,src/main/java/TechBoost_Old/BT_isBST_prob.java,,,
Uncategorized,BT level By Level prob,TechBoost_Old,src/main/java/TechBoost_Old/BT_levelByLevel_prob.java,,,
Uncategorized,BT level Order Traverse  Reverse  Prob,TechBoost_Old,src/main/java/TechBoost_Old/BT_levelOrderTraverse_Reverse_Prob.java,,,
Uncategorized,BT level Order Traverse  Spiral  Prob,TechBoost_Old,src/main/java/TechBoost_Old/BT_levelOrderTraverse_Spiral_Prob.java,,,
Uncategorized,Bus Stops,Session,src/main/java/Session/Uber/BusStops.java,,,
Uncategorized,Check If Number Palindrome,CompanyWise,src/main/java/CompanyWise/Foray/CheckIfNumberPalindrome.java,,,
Uncategorized,Check Sum File Directory,Testing,src/main/java/Testing/CheckSumFileDirectory.java,,,
Uncategorized,Check Whether Kth Bit Is Set Or Not,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S8_Bit_Manipulation/P1_CheckWhetherKthBitIsSetOrNot.java,,,
Uncategorized,Compression Codec,Office,src/main/java/Office/Vigoursoft/Regex/CompressionCodec.java,,,
Uncategorized,Consistent Hash,Testing,src/main/java/Testing/ConsistentHash.java,,,
Uncategorized,Contains Duplicate,Session,src/main/java/Session/Blind75/P1_ContainsDuplicate.java,,,
Uncategorized,Convert  Temperature,LC_Contest,src/main/java/LC_Contest/Weekly/Weekly_13thNov/Convert_Temperature.java,,,
Uncategorized,Count  Primes,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P14_Count_Primes.java,,,
Uncategorized,Csv Parse Try,Office,src/main/java/Office/Vigoursoft/CsvParseTry.java,,,
Uncategorized,Currency Exchange,Session,src/main/java/Session/Uber/CurrencyExchange.java,,,
Uncategorized,Custom Integer Comparator  Decreasing Order,Crack_Interview_2022,src/main/java/Crack_Interview_2022/Test/CustomIntegerComparator_DecreasingOrder.java,,,
Uncategorized,Custom Integer Comparator  Increasing Order,Crack_Interview_2022,src/main/java/Crack_Interview_2022/Test/CustomIntegerComparator_IncreasingOrder.java,,,
Uncategorized,Customer Order,Crack_Interview_2022,src/main/java/Crack_Interview_2022/Test/Learning_PQ_With_Java_Objects/CustomerOrder.java,,,
Uncategorized,Customer Order Comparator,Crack_Interview_2022,src/main/java/Crack_Interview_2022/Test/Learning_PQ_With_Java_Objects/CustomerOrderComparator.java,,,
Uncategorized,Decider Thrones,GeekTrust,src/main/java/GeekTrust/DeciderThrones.java,,,
Uncategorized,Deciding Thrones,GeekTrust,src/main/java/GeekTrust/DecidingThrones.java,,,
Uncategorized,dijkstra prob,TechBoost_Old,src/main/java/TechBoost_Old/dijkstra_prob.java,,,
Uncategorized,Divide  Circle,LC_Contest,src/main/java/LC_Contest/BiWeekly/BiWeekly_26thNov/P1_Divide_Circle.java,,,
Uncategorized,Duplicate Number,Session,src/main/java/Session/Nov2024/S1_SlowFastPointer/P3_DuplicateNumber.java,,,
Uncategorized,enum Class,TechboostJune2020,src/main/java/TechboostJune2020/CodeTrial/enumClass.java,,,
Uncategorized,Fact  Prob,TechBoost_Old,src/main/java/TechBoost_Old/Fact_Prob.java,,,
Uncategorized,File Extension,Office,src/main/java/Office/Vigoursoft/Regex/FileExtension.java,,,
Uncategorized,Find  Floor,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S4_Binary_Search/S4_1_Learning/P2_Find_Floor.java,,,
Uncategorized,First  Last  Occurrences,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S4_Binary_Search/S4_1_Learning/P6_First_Last_Occurrences.java,,,
Uncategorized,Fractional Knapsack,TechBoost_Old,src/main/java/TechBoost_Old/FractionalKnapsack.java,,,
Uncategorized,Happy  Number,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P13_Happy_Number.java,,,
Uncategorized,Height  Of BT,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P16_Height_Of_BT.java,,,
Uncategorized,House  Robber,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P12_House_Robber.java,,,
Uncategorized,Intersection  Of  Linked  Lists,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P8_Intersection_Of_Linked_Lists.java,,,
Uncategorized,Isomorphic  Strings,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P15_Isomorphic_Strings.java,,,
Uncategorized,Kingdoms,GeekTrust,src/main/java/GeekTrust/Kingdoms.java,,,
Uncategorized,knights prob,TechBoost_Old,src/main/java/TechBoost_Old/knights_prob.java,,,
Uncategorized,Largest Odd Number,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S5_1_Easy/P3_LargestOddNumber.java,,,
Uncategorized,Linked  List  Cycle,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P6_Linked_List_Cycle.java,,,
Uncategorized,List List Sort,Crack_Interview_2022,src/main/java/Crack_Interview_2022/Test/ListListSort.java,,,
Uncategorized,List Node,Session,src/main/java/Session/Util/ListNode.java,,,
Uncategorized,Longest  Common  Substring,CompanyWise,src/main/java/CompanyWise/Foray/P3_Longest_Common_Substring.java,,,
Uncategorized,Longest Common Prefix,CompanyWise,src/main/java/CompanyWise/Foray/P4_LongestCommonPrefix.java,,,
Uncategorized,Longest Common Prefix,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S5_1_Easy/P4_LongestCommonPrefix.java,,,
Uncategorized,Main,Company,src/main/java/Company/Main.java,,,
Uncategorized,Majority  Element,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P9_Majority_Element.java,,,
Uncategorized,Max  Points  On A  Line,CompanyWise,src/main/java/CompanyWise/MMT/P2_Max_Points_On_A_Line.java,,,
Uncategorized,Max Occuring Char,CompanyWise,src/main/java/CompanyWise/Foray/MaxOccuringChar.java,,,
Uncategorized,Max Triplet Sum,CompanyWise,src/main/java/CompanyWise/Foray/MaxTripletSum.java,,,
Uncategorized,Merge  Two  Sorted  Lists,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P3_Merge_Two_Sorted_Lists.java,,,
Uncategorized,Multiply Two Strings,CodingQuestions,src/main/java/CodingQuestions/MultiplyTwoStrings.java,,,
Uncategorized,N Queen Problem,TechBoost_Old,src/main/java/TechBoost_Old/NQueenProblem.java,,,
Uncategorized,Ones  And  Zeros,LC_Contest,src/main/java/LC_Contest/BiWeekly/BiWeekly_26thNov/P2_Ones_And_Zeros.java,,,
Uncategorized,Palindrome,Company,src/main/java/Company/Palindrome.java,,,
Uncategorized,perform Ops,InterviewBit,src/main/java/InterviewBit/performOps.java,,,
Uncategorized,Problem1,LC_Contest,src/main/java/LC_Contest/Weekly/Weekly_23rdJuly/Problem1.java,,,
Uncategorized,Problem2,LC_Contest,src/main/java/LC_Contest/Weekly/Weekly_23rdJuly/Problem2.java,,,
Uncategorized,rat  Maze  Prob,TechBoost_Old,src/main/java/TechBoost_Old/rat_Maze_Prob.java,,,
Uncategorized,Regex Try,Office,src/main/java/Office/Vigoursoft/Regex/RegexTry.java,,,
Uncategorized,Remove Nth Node From End List,Session,src/main/java/Session/Nov2024/S1_SlowFastPointer/P2_RemoveNthNodeFromEndList.java,,,
Uncategorized,Remove Outermost Parenthesis,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S5_1_Easy/P1_RemoveOutermostParenthesis.java,,,
Uncategorized,Report Dimension,Office,src/main/java/Office/Vigoursoft/Regex/ReportDimension.java,,,
Uncategorized,Report Frequency,Office,src/main/java/Office/Vigoursoft/Regex/ReportFrequency.java,,,
Uncategorized,Reverse Words InA String,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S5_1_Easy/P2_ReverseWordsInAString.java,,,
Uncategorized,Roman  To  Integer,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P1_Roman_To_Integer.java,,,
Uncategorized,Running Median prob,TechBoost_Old,src/main/java/TechBoost_Old/RunningMedian_prob.java,,,
Uncategorized,Search  Insert  Position,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S4_Binary_Search/S4_1_Learning/P4_Search_Insert_Position.java,,,
Uncategorized,Shortest  Distance  To  Target  String,LC_Contest,src/main/java/LC_Contest/Weekly/Weekly_25thDec/P1_Shortest_Distance_To_Target_String.java,,,
Uncategorized,Shortest  Unsorted,CompanyWise,src/main/java/CompanyWise/MMT/P3_Shortest_Unsorted.java,,,
Uncategorized,Sort Map By Value,CompanyWise,src/main/java/CompanyWise/Foray/SortMapByValue.java,,,
Uncategorized,split num,Company,src/main/java/Company/split_num.java,,,
Uncategorized,Sum  Of  Two  Int,TakeUForward,src/main/java/TakeUForward/Blind75/Binary/P1_Sum_Of_Two_Int.java,,,
Uncategorized,sum subsets xor,getSDEReady,src/main/java/getSDEReady/Class7/sum_subsets_xor.java,,,
Uncategorized,Tame Of Thrones,GeekTrust,src/main/java/GeekTrust/TameOfThrones.java,,,
Uncategorized,Tame Of Thrones  Prob,GeekTrust,src/main/java/GeekTrust/TameOfThrones_Prob.java,,,
Uncategorized,test,CrackingCoding,src/main/java/CrackingCoding/test.java,,,
Uncategorized,test,Office,src/main/java/Office/Vigoursoft/test.java,,,
Uncategorized,test Strings,Testing,src/main/java/Testing/testStrings.java,,,
Uncategorized,test1,Testing,src/main/java/Testing/test1.java,,,
Uncategorized,This Keyword Example,OOD,src/main/java/OOD/ThisKeywordExample.java,,,
Uncategorized,Three  Sum,CompanyWise,src/main/java/CompanyWise/MMT/P1_Three_Sum.java,,,
Uncategorized,Trial,TechboostJune2020,src/main/java/TechboostJune2020/CodeTrial/Trial.java,,,
Uncategorized,Two  Sum,CompanyWise,src/main/java/CompanyWise/Foray/P1_Two_Sum.java,,,
Uncategorized,Two Sum,Session,src/main/java/Session/Blind75/P3_TwoSum.java,,,
Uncategorized,Two Sum,Session,src/main/java/Session/May2024/Grind75/P1_TwoSum.java,,,
Uncategorized,Valid  Parentheses,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P2_Valid_Parentheses.java,,,
Uncategorized,Valid Palindrome,Practice75Problems,src/main/java/Practice75Problems/P4_ValidPalindrome.java,,,
Uncategorized,Valid Parenthesis,Practice75Problems,src/main/java/Practice75Problems/P3_ValidParenthesis.java,,,
Uncategorized,Valid Parenthesis,Session,src/main/java/Session/May2024/Grind75/P2_ValidParenthesis.java,,,
